image_id,crack_px,knot_crack_px,h,w,any_crack
104800018,0,0,1024,2800,False
104900028,0,0,1024,2800,False
104900067,0,0,1024,2800,False
105100030,0,0,1024,2800,False
105100071,0,0,1024,2800,False
105200041,0,0,1024,2800,False
105300007,0,0,1024,2800,False
105300055,0,0,1024,2800,False
105400073,0,0,1024,2800,False
105600027,0,60448,1024,2800,True
105600066,0,0,1024,2800,False
105900014,0,0,1024,2800,False
105900052,0,0,1024,2800,False
106000042,0,0,1024,2800,False
106100027,25721,0,1024,2800,True
106100070,0,0,1024,2800,False
106200036,0,0,1024,2800,False
106300000,0,0,1024,2800,False
106300037,0,46533,1024,2800,True
106500022,0,0,1024,2800,False
106500067,0,0,1024,2800,False
106600031,0,0,1024,2800,False
106600070,0,0,1024,2800,False
106700082,0,0,1024,2800,False
106900035,0,0,1024,2800,False
106900072,0,0,1024,2800,False
107900028,0,0,1024,2800,False
107900069,0,0,1024,2800,False
108400055,16134,0,1024,2800,True
108600036,0,18865,1024,2800,True
108900001,0,0,1024,2800,False
108900044,16775,98523,1024,2800,True
108900081,0,0,1024,2800,False
109200048,0,0,1024,2800,False
109300018,0,0,1024,2800,False
109600001,0,0,1024,2800,False
109600044,0,0,1024,2800,False
109700019,0,0,1024,2800,False
109700064,0,0,1024,2800,False
109800011,0,0,1024,2800,False
109800050,0,0,1024,2800,False
110100015,0,0,1024,2800,False
110100052,0,0,1024,2800,False
110200010,0,0,1024,2800,False
110400041,0,0,1024,2800,False
110500065,0,80092,1024,2800,True
110700013,0,0,1024,2800,False
110700053,0,0,1024,2800,False
110900029,39258,0,1024,2800,True
110900068,0,0,1024,2800,False
111000041,0,0,1024,2800,False
111200039,0,0,1024,2800,False
111200080,0,0,1024,2800,False
111400033,0,35784,1024,2800,True
111400084,0,0,1024,2800,False
111500058,0,0,1024,2800,False
111700066,0,114268,1024,2800,True
111900014,0,0,1024,2800,False
111900054,0,0,1024,2800,False
112000007,0,0,1024,2800,False
112000051,3035,0,1024,2776,True
112500034,0,0,1024,2800,False
112600008,0,0,1024,2800,False
112600061,0,0,1024,2800,False
112800010,14743,0,1024,2800,True
112800048,0,0,1024,2800,False
113100010,13125,0,1024,2800,True
113300001,0,0,1024,2800,False
113300040,0,29132,1024,2800,True
113300083,0,0,1024,2800,False
113400044,0,0,1024,2800,False
113500021,0,0,1024,2800,False
113700021,0,0,1024,2800,False
113700059,0,0,1024,2800,False
114500006,33719,0,1024,2800,True
114600018,0,0,1024,2800,False
114600056,0,0,1024,2800,False
114700045,0,0,1024,2800,False
114700084,0,0,1024,2800,False
115100026,0,0,1024,2800,False
115100077,0,0,1024,2800,False
115300061,0,0,1024,2800,False
115500050,0,0,1024,2800,False
115600027,0,0,1024,2800,False
115600067,0,27396,1024,2800,True
116100008,0,0,1024,2800,False
116100045,0,38647,1024,2800,True
116400006,0,0,1024,2800,False
116400078,0,0,1024,2800,False
116900017,0,0,1024,2800,False
116900055,45898,0,1024,2800,True
117700035,0,18696,1024,2800,True
117700079,0,0,1024,2800,False
117900032,0,0,1024,2800,False
117900079,28108,84210,1024,2800,True
118300033,0,0,1024,2800,False
118300072,0,12630,1024,2800,True
118500019,0,0,1024,2800,False
118600025,0,0,1024,2800,False
118600081,0,78136,1024,2800,True
118800039,0,0,1024,2800,False
118800079,0,0,1024,2800,False
118900054,0,0,1024,2800,False
119100032,0,0,1024,2800,False
119100071,0,0,1024,2800,False
119400001,0,0,1024,2800,False
119400038,0,0,1024,2800,False
119400076,0,0,1024,2800,False
119700047,0,0,1024,2800,False
120000029,0,0,1024,2800,False
120000066,0,0,1024,2800,False
120200022,0,55810,1024,2800,True
120200071,0,0,1024,2800,False
120300055,5165,42050,1024,2800,True
121200007,0,0,1024,2800,False
121200059,0,61426,1024,2800,True
121400020,0,0,1024,2800,False
121400080,0,0,1024,2800,False
121500035,0,0,1024,2800,False
121500074,0,0,1024,2800,False
121600074,0,0,1024,2800,False
121800036,0,0,1024,2800,False
121800073,0,0,1024,2800,False
121900063,0,104796,1024,2800,True
122300035,0,0,1024,2800,False
122300078,0,0,1024,2800,False
122400046,0,0,1024,2800,False
122500011,0,0,1024,2800,False
122500051,0,0,1024,2800,False
122600045,0,0,1024,2800,False
122600082,0,0,1024,2800,False
122700051,0,0,1024,2800,False
122900017,0,0,1024,2800,False
122900070,0,0,1024,2800,False
123300011,0,0,1024,2800,False
123300054,0,0,1024,2800,False
123600027,10235,0,1024,2800,True
123700005,0,0,1024,2800,False
123700043,0,116284,1024,2800,True
123700082,0,0,1024,2800,False
123800029,0,78256,1024,2800,True
123800067,0,0,1024,2800,False
124000025,0,0,1024,2800,False
124200003,0,0,1024,2800,False
124200056,0,0,1024,2800,False
124400003,0,0,1024,2800,False
124400042,0,0,1024,2800,False
124500034,0,0,1024,2800,False
124600006,0,0,1024,2800,False
124600056,0,0,1024,2800,False
124700034,0,0,1024,2800,False
124700072,0,0,1024,2800,False
124800025,0,0,1024,2800,False
124800064,0,0,1024,2800,False
125100024,0,54391,1024,2800,True
125100066,0,53766,1024,2800,True
125200038,0,0,1024,2800,False
125400008,0,0,1024,2800,False
125400049,0,0,1024,2800,False
125600002,0,0,1024,2800,False
125600039,0,0,1024,2800,False
125600083,0,0,1024,2800,False
125700043,0,0,1024,2800,False
125700082,0,0,1024,2800,False
125800029,6397,0,1024,2800,True
126500000,0,0,1024,2800,False
126600041,0,0,1024,2800,False
126800004,0,0,1024,2800,False
126800042,0,0,1024,2800,False
126800079,0,0,1024,2800,False
127000043,0,0,1024,2800,False
127200007,0,0,1024,2800,False
127200079,0,0,1024,2800,False
127300026,0,0,1024,2800,False
127300067,0,0,1024,2800,False
127600019,0,151433,1024,2800,True
127600060,0,0,1024,2800,False
127900075,0,0,1024,2800,False
128200033,0,0,1024,2800,False
128200071,0,0,1024,2800,False
128300019,35682,0,1024,2800,True
128300065,0,0,1024,2800,False
128500020,0,0,1024,2800,False
128500059,0,0,1024,2800,False
128700072,0,0,1024,2800,False
129100005,4317,0,1024,2800,True
129100062,0,0,1024,2800,False
129300009,0,0,1024,2800,False
129300054,0,0,1024,2800,False
129400017,8669,0,1024,2800,True
129400061,0,0,1024,2800,False
129500008,0,23546,1024,2800,True
129500048,10293,0,1024,2800,True
129700039,0,0,1024,2800,False
129700078,0,0,1024,2800,False
129800034,0,0,1024,2800,False
129800078,2012,0,1024,2800,True
129900042,0,0,1024,2800,False
130200014,0,0,1024,2800,False
130300044,0,31663,1024,2800,True
130400050,0,0,1024,2800,False
130500027,0,0,1024,2800,False
130500066,0,0,1024,2800,False
130800000,0,0,1024,2800,False
130800044,0,0,1024,2800,False
130800082,0,0,1024,2800,False
131000049,0,0,1024,2800,False
131100077,34429,0,1024,2800,True
131600026,0,0,1024,2800,False
131600080,18310,0,1024,2800,True
131900040,0,0,1024,2800,False
132200077,0,0,1024,2800,False
132300025,0,0,1024,2800,False
132500038,0,0,1024,2800,False
132500083,0,0,1024,2800,False
133200035,0,0,1024,2800,False
133200073,0,0,1024,2800,False
133500044,0,34746,1024,2800,True
133600052,0,0,1024,2800,False
133700010,0,0,1024,2800,False
133700048,31037,0,1024,2800,True
134000017,0,0,1024,2800,False
134000077,0,0,1024,2800,False
134200015,0,41722,1024,2800,True
134200070,0,0,1024,2800,False
134600011,0,0,1024,2800,False
134600057,0,0,1024,2800,False
134700005,0,0,1024,2800,False
134700051,0,0,1024,2800,False
134900068,35790,0,1024,2800,True
135400057,0,0,1024,2800,False
135500009,0,63135,1024,2800,True
135500046,0,87228,1024,2800,True
135500083,0,0,1024,2800,False
135700042,0,0,1024,2800,False
135700080,0,0,1024,2800,False
135800068,0,0,1024,2800,False
135900075,0,0,1024,2800,False
136200026,33004,0,1024,2800,True
136200063,0,0,1024,2759,False
136500039,0,0,1024,2800,False
136700050,0,0,1024,2800,False
136900005,0,0,1024,2800,False
137000073,0,0,1024,2800,False
137100020,0,0,1024,2800,False
137100066,0,0,1024,2800,False
137400024,0,89857,1024,2800,True
137400077,0,0,1024,2800,False
137600047,0,0,1024,2800,False
137900014,0,0,1024,2800,False
137900066,36269,0,1024,2800,True
138000013,0,0,1024,2800,False
138000054,0,0,1024,2800,False
138200016,0,0,1024,2800,False
138200066,33964,0,1024,2800,True
138400010,0,67974,1024,2800,True
138400050,15859,0,1024,2800,True
138500004,0,38114,1024,2800,True
138500053,0,0,1024,2800,False
138700014,0,0,1024,2800,False
138700051,0,0,1024,2751,False
138900007,0,0,1024,2800,False
138900046,0,0,1024,2800,False
139100005,0,0,1024,2800,False
139100051,0,0,1024,2800,False
139200004,0,0,1024,2800,False
139200041,0,0,1024,2800,False
140200007,0,0,1024,2800,False
140200045,30338,0,1024,2800,True
140300036,0,0,1024,2800,False
140500001,0,0,1024,2800,False
140500043,0,0,1024,2800,False
140700020,35886,0,1024,2800,True
140700069,0,0,1024,2800,False
140800041,0,47672,1024,2800,True
140900006,0,0,1024,2800,False
140900055,0,0,1024,2800,False
141000045,0,0,1024,2800,False
141100024,0,0,1024,2800,False
141100065,0,0,1024,2800,False
141200032,0,0,1024,2800,False
141400004,0,0,1024,2800,False
141400057,22063,0,1024,2800,True
141500007,0,0,1024,2800,False
142000005,0,60160,1024,2800,True
142100069,0,0,1024,2800,False
142200039,0,0,1024,2800,False
142200083,0,0,1024,2800,False
142800000,0,0,1024,2800,False
142800043,7662,0,1024,2800,True
142900001,0,0,1024,2800,False
143400032,0,0,1024,2800,False
143400072,0,0,1024,2800,False
143600020,0,0,1024,2800,False
143600056,0,0,1024,2800,False
143900009,0,0,1024,2800,False
143900048,0,0,1024,2800,False
144000039,0,0,1024,2800,False
144000079,0,0,1024,2800,False
144100038,0,0,1024,2800,False
144100080,0,66684,1024,2800,True
144200048,0,0,1024,2800,False
144500004,0,0,1024,2800,False
144500043,0,0,1024,2800,False
144800054,0,70591,1024,2800,True
144900006,0,0,1024,2800,False
144900044,0,0,1024,2800,False
145000029,0,0,1024,2800,False
145000068,0,0,1024,2800,False
145100019,0,0,1024,2800,False
145100059,0,0,1024,2800,False
145200024,0,0,1024,2800,False
145200062,0,0,1024,2800,False
145300030,0,0,1024,2800,False
146300014,0,0,1024,2800,False
146300072,6904,0,1024,2800,True
147200036,0,0,1024,2800,False
147200081,0,0,1024,2800,False
147900004,0,0,1024,2800,False
147900072,25846,0,1024,2800,True
148000057,11764,0,1024,2800,True
148100021,0,0,1024,2800,False
148300041,0,45864,1024,2800,True
148400020,24847,0,1024,2800,True
148400078,0,0,1024,2800,False
148500025,0,0,1024,2800,False
148500082,0,0,1024,2800,False
148600057,0,0,1024,2800,False
148800035,38496,0,1024,2800,True
148800073,0,0,1024,2800,False
148900035,0,0,1024,2800,False
149000007,0,0,1024,2800,False
149000046,34954,0,1024,2800,True
149200009,0,0,1024,2800,False
149200048,0,28804,1024,2800,True
149400000,0,0,1024,2800,False
149400043,0,0,1024,2800,False
149400081,0,0,1024,2800,False
149500039,0,0,1024,2800,False
149500082,0,0,1024,2800,False
149600038,0,0,1024,2800,False
149600076,0,0,1024,2800,False
149700028,0,0,1024,2800,False
149800042,0,60168,1024,2800,True
149900036,0,0,1024,2800,False
150000014,0,0,1024,2800,False
150000052,0,0,1024,2800,False
150100006,0,0,1024,2800,False
150100045,0,0,1024,2800,False
150200067,0,0,1024,2800,False
150400015,0,0,1024,2800,False
150400053,0,0,1024,2800,False
150600013,0,0,1024,2800,False
150600064,0,0,1024,2800,False
150700024,0,0,1024,2800,False
150700071,0,0,1024,2800,False
150800028,0,0,1024,2800,False
150800070,0,0,1024,2800,False
150900025,0,0,1024,2800,False
150900069,0,0,1024,2800,False
151000019,0,0,1024,2800,False
151000062,0,0,1024,2800,False
151100019,0,0,1024,2800,False
151800022,0,0,1024,2800,False
151800063,0,0,1024,2800,False
151900010,0,0,1024,2800,False
151900052,0,39505,1024,2800,True
152000010,0,0,1024,2800,False
152000050,0,0,1024,2800,False
152100042,0,0,1024,2800,False
152300006,0,0,1024,2800,False
152300049,0,0,1024,2800,False
152400010,0,0,1024,2800,False
152400072,0,0,1024,2800,False
152600050,0,0,1024,2800,False
152700015,0,0,1024,2800,False
152700059,0,0,1024,2800,False
152800006,0,0,1024,2800,False
152800058,35327,0,1024,2800,True
152900024,0,0,1024,2800,False
152900072,0,0,1024,2800,False
153000029,0,0,1024,2800,False
153000075,0,0,1024,2800,False
153100036,0,0,1024,2800,False
153200003,0,0,1024,2800,False
153200041,0,0,1024,2800,False
153200081,0,0,1024,2800,False
153300046,0,0,1024,2800,False
153500002,0,0,1024,2800,False
153500042,0,40885,1024,2800,True
153600007,0,0,1024,2800,False
153600051,0,0,1024,2800,False
153700015,0,0,1024,2800,False
153700068,0,0,1024,2800,False
153800015,0,0,1024,2800,False
153800052,0,0,1024,2800,False
154000017,0,0,1024,2800,False
154000061,0,0,1024,2800,False
154500065,0,0,1024,2800,False
154700031,0,0,1024,2800,False
155000008,0,0,1024,2800,False
155000049,0,0,1024,2800,False
155100005,0,0,1024,2800,False
155100044,0,0,1024,2800,False
155100084,0,0,1024,2800,False
155200061,0,0,1024,2800,False
155400025,35100,0,1024,2800,True
156300010,0,44166,1024,2800,True
156300048,0,0,1024,2800,False
156400046,4592,59769,1024,2800,True
156500001,0,0,1024,2800,False
156600009,0,0,1024,2800,False
156600072,0,0,1024,2800,False
156700040,0,0,1024,2800,False
157200016,0,0,1024,2800,False
157200062,0,0,1024,2800,False
157400009,0,0,1024,2800,False
157500029,0,0,1024,2800,False
157500068,0,0,1024,2800,False
157600030,0,0,1024,2800,False
157600076,0,0,1024,2800,False
158000000,0,0,1024,2800,False
158000043,0,0,1024,2800,False
158000081,0,0,1024,2800,False
158100048,0,0,1024,2800,False
158300004,0,0,1024,2800,False
158300042,9673,0,1024,2800,True
158300080,0,0,1024,2800,False
158500044,0,0,1024,2793,False
158600002,0,68759,1024,2800,True
158600040,0,0,1024,2800,False
158600083,0,0,1024,2800,False
158700075,0,0,1024,2800,False
158800082,0,0,1024,2800,False
158900043,0,0,1024,2800,False
159000035,0,0,1024,2800,False
159300057,0,31965,1024,2800,True
160000012,0,0,1024,2800,False
160000062,0,0,1024,2800,False
160200034,0,0,1024,2800,False
160200075,0,0,1024,2800,False
160300035,0,37432,1024,2800,True
160300073,0,0,1024,2800,False
160400035,0,0,1024,2800,False
160600050,34966,0,1024,2800,True
160800004,0,0,1024,2800,False
160800047,0,0,1024,2800,False
160900041,0,0,1024,2800,False
160900081,0,0,1024,2800,False
161200038,0,0,1024,2800,False
161200076,0,42258,1024,2800,True
161300034,0,0,1024,2800,False
161300073,0,0,1024,2800,False
161500020,0,0,1024,2800,False
161500059,0,0,1024,2800,False
161600017,0,0,1024,2800,False
161600072,0,0,1024,2800,False
161700024,0,0,1024,2800,False
161700065,0,0,1024,2800,False
161800021,0,0,1024,2800,False
161800061,0,0,1024,2800,False
161900008,0,0,1024,2800,False
161900056,0,0,1024,2800,False
162100013,0,0,1024,2800,False
162100054,0,0,1024,2800,False
162300079,0,0,1024,2800,False
162500011,0,0,1024,2800,False
162500056,0,0,1024,2800,False
162600035,0,0,1024,2800,False
162600080,0,0,1024,2800,False
162700042,0,0,1024,2800,False
162800005,0,23053,1024,2800,True
162800045,0,0,1024,2800,False
162900000,0,60292,1024,2800,True
162900042,0,30726,1024,2800,True
162900080,0,0,1024,2800,False
163000084,0,0,1024,2800,False
163100063,0,0,1024,2800,False
163200046,0,0,1024,2800,False
163300043,0,0,1024,2800,False
163700030,0,0,1024,2800,False
163700071,0,0,1024,2800,False
163800033,0,0,1024,2800,False
163800075,0,0,1024,2800,False
163900066,0,0,1024,2800,False
164000034,0,0,1024,2800,False
164000073,0,58692,1024,2800,True
164300020,0,0,1024,2800,False
164500018,0,0,1024,2800,False
164500069,0,0,1024,2800,False
164600023,0,0,1024,2800,False
164600067,0,0,1024,2800,False
165200033,0,0,1024,2800,False
165200077,0,0,1024,2800,False
165300034,0,0,1024,2800,False
165300074,35633,0,1024,2800,True
165400037,0,0,1024,2800,False
165400077,0,0,1024,2800,False
165500040,0,0,1024,2800,False
165500083,0,0,1024,2800,False
165600044,44390,0,1024,2800,True
165600081,0,0,1024,2800,False
165700041,0,0,1024,2800,False
165800004,0,0,1024,2800,False
165800065,0,0,1024,2800,False
165900029,0,0,1024,2800,False
165900071,0,0,1024,2800,False
166100039,0,0,1024,2800,False
166100083,0,0,1024,2800,False
166300041,0,0,1024,2800,False
166300081,0,0,1024,2800,False
166400037,0,40370,1024,2800,True
166400081,0,0,1024,2800,False
166600036,0,0,1024,2800,False
166600077,0,0,1024,2800,False
166700043,0,0,1024,2800,False
166800065,0,0,1024,2800,False
166900023,0,0,1024,2800,False
167000040,0,0,1024,2800,False
167000078,0,0,1024,2800,False
167100032,0,0,1024,2800,False
167100075,0,0,1024,2800,False
167200027,0,0,1024,2800,False
167200074,0,0,1024,2800,False
167300023,20940,0,1024,2800,True
167300069,0,0,1024,2800,False
167600043,0,0,1024,2800,False
167700012,0,0,1024,2800,False
167700059,0,0,1024,2800,False
167800006,0,0,1024,2800,False
167900043,0,0,1024,2800,False
168000051,0,0,1024,2800,False
168100008,0,0,1024,2800,False
168100049,0,0,1024,2800,False
168200029,35211,0,1024,2800,True
168200068,0,0,1024,2800,False
168300026,0,0,1024,2800,False
168300066,0,0,1024,2800,False
168400022,0,0,1024,2800,False
168400061,0,0,1024,2800,False
169300006,0,0,1024,2800,False
169300053,0,112136,1024,2800,True
169400078,0,0,1024,2800,False
169600048,0,0,1024,2800,False
169700003,0,127440,1024,2800,True
169800027,0,0,1024,2800,False
169800066,23047,0,1024,2800,True
170400028,0,0,1024,2800,False
170400065,0,0,1024,2800,False
170700012,0,0,1024,2800,False
170700067,0,0,1024,2800,False
170800014,0,0,1024,2800,False
170800057,0,0,1024,2800,False
170900009,0,0,1024,2800,False
170900049,0,137713,1024,2800,True
171000010,0,0,1024,2800,False
171000063,0,0,1024,2800,False
171100010,0,0,1024,2791,False
171100048,0,0,1024,2800,False
171200001,0,0,1024,2800,False
171200046,0,0,1024,2800,False
171300010,0,0,1024,2800,False
171300061,0,0,1024,2800,False
171400024,0,0,1024,2800,False
171500009,0,0,1024,2800,False
171500049,0,0,1024,2800,False
171600004,0,150455,1024,2800,True
171600051,37818,0,1024,2800,True
171700017,0,0,1024,2800,False
171700079,0,0,1024,2800,False
171800072,0,0,1024,2800,False
171900034,0,0,1024,2800,False
172100004,0,0,1024,2800,False
172100047,0,0,1024,2800,False
172200018,0,0,1024,2800,False
172200059,0,0,1024,2800,False
172300016,0,75063,1024,2800,True
172300053,0,0,1024,2800,False
172400013,0,59838,1024,2800,True
172400054,0,0,1024,2800,False
175200009,0,0,1024,2800,False
175200047,3467,0,1024,2800,True
175300002,0,23209,1024,2800,True
175300046,0,0,1024,2800,False
175300084,0,0,1024,2800,False
175400051,0,0,1024,2800,False
175500010,0,0,1024,2800,False
175500058,0,0,1024,2800,False
175600029,0,0,1024,2800,False
175900025,0,0,1024,2800,False
175900068,0,24419,1024,2800,True
176000015,0,0,1024,2780,False
176000062,0,49839,1024,2800,True
99100012,0,0,1024,2800,False
99100049,0,0,1024,2800,False
99300005,0,0,1024,2800,False
99300064,0,60291,1024,2800,True
99900014,0,0,1024,2800,False
99900065,0,0,1024,2790,False
100000014,0,0,1024,2800,False
100000053,0,0,1024,2800,False
100100007,0,0,1024,2800,False
100100047,0,0,1024,2800,False
100200005,0,37902,1024,2800,True
100400029,0,0,1024,2800,False
100400070,0,0,1024,2800,False
100500027,0,0,1024,2800,False
100500084,0,0,1024,2800,False
100700037,0,0,1024,2800,False
100700083,0,0,1024,2800,False
101100037,0,69260,1024,2800,True
101100076,0,0,1024,2800,False
101500023,0,16979,1024,2800,True
101500064,0,0,1024,2800,False
101600019,0,0,1024,2800,False
101600077,0,0,1024,2800,False
101700039,0,0,1024,2800,False
101800001,6351,0,1024,2800,True
101900045,0,0,1024,2800,False
102100003,0,44543,1024,2800,True
103000003,0,0,1024,2800,False
103000045,0,0,1024,2800,False
103200026,0,8,1024,2800,True
103200064,0,0,1024,2800,False
103300028,0,0,1024,2800,False
103400051,0,0,1024,2800,False
103500008,11923,0,1024,2800,True
103500071,52714,0,1024,2800,True
103700046,0,0,1024,2800,False
103900042,0,0,1024,2800,False
104500082,0,0,1024,2800,False
104600047,33519,0,1024,2800,True
104700024,0,0,1024,2800,False
104700072,0,0,1024,2800,False
104800019,0,0,1024,2800,False
104900029,0,0,1024,2800,False
104900068,0,0,1024,2800,False
105100031,0,0,1024,2800,False
105100072,0,0,1024,2800,False
105200042,0,0,1024,2800,False
105300008,0,0,1024,2800,False
105300056,0,0,1024,2800,False
105400075,0,0,1024,2800,False
105600028,0,0,1024,2800,False
105600067,0,0,1024,2800,False
105900015,0,0,1024,2800,False
105900053,0,64517,1024,2800,True
106000043,0,0,1024,2800,False
106100028,21569,0,1024,2800,True
106100071,0,52275,1024,2800,True
106200037,0,0,1024,2800,False
106300001,13588,7,1024,2800,True
106300038,0,0,1024,2800,False
106500023,0,25196,1024,2800,True
106500071,26543,0,1024,2800,True
106600033,0,0,1024,2800,False
106600071,0,0,1024,2800,False
106700083,0,0,1024,2800,False
106900036,0,0,1024,2800,False
106900073,0,0,1024,2800,False
107900029,0,59338,1024,2800,True
107900070,0,0,1024,2800,False
108400056,25499,0,1024,2800,True
108600037,0,0,1024,2800,False
108900002,0,23814,1024,2800,True
108900050,0,62042,1024,2800,True
109200000,0,0,1024,2800,False
109200049,0,0,1024,2800,False
109300019,0,0,1024,2800,False
109600002,0,0,1024,2800,False
109600045,0,0,1024,2800,False
109700020,0,0,1024,2800,False
109700065,5258,57123,1024,2800,True
109800012,0,0,1024,2800,False
109800051,0,0,1024,2800,False
110100016,0,0,1024,2800,False
110100053,0,0,1024,2800,False
110200011,0,0,1024,2800,False
110400042,0,0,1024,2800,False
110500066,0,0,1024,2800,False
110700014,0,25652,1024,2800,True
110700054,0,0,1024,2800,False
110900030,29312,0,1024,2800,True
110900069,0,0,1024,2800,False
111000042,11423,33445,1024,2800,True
111200040,0,0,1024,2800,False
111200081,0,0,1024,2800,False
111400034,0,0,1024,2800,False
111500000,0,0,1024,2800,False
111500059,0,0,1024,2800,False
111700067,0,0,1024,2800,False
111900015,0,0,1024,2800,False
111900055,0,0,1024,2800,False
112000008,10294,0,1024,2800,True
112000052,0,0,1024,2756,False
112500050,0,0,1024,2800,False
112600009,0,0,1024,2800,False
112600062,0,0,1024,2800,False
112800011,0,0,1024,2800,False
112800049,0,0,1024,2800,False
113100011,0,0,1024,2800,False
113300002,0,0,1024,2800,False
113300041,0,0,1024,2800,False
113300084,0,0,1024,2800,False
113400061,0,0,1024,2800,False
113500022,0,0,1024,2800,False
113700022,0,86154,1024,2800,True
113700060,0,49220,1024,2800,True
114500007,36384,0,1024,2800,True
114600019,0,0,1024,2800,False
114600057,0,0,1024,2800,False
114700046,0,0,1024,2800,False
114900024,0,0,1024,2800,False
115100027,0,0,1024,2800,False
115100078,0,0,1024,2800,False
115300062,0,0,1024,2800,False
115500051,0,0,1024,2800,False
115600028,0,36945,1024,2800,True
115600068,0,0,1024,2800,False
116100009,0,0,1024,2800,False
116100046,0,0,1024,2800,False
116400007,0,0,1024,2800,False
116400079,0,0,1024,2800,False
116900018,0,102401,1024,2800,True
116900056,0,38642,1024,2800,True
117700036,0,0,1024,2800,False
117700080,0,69201,1024,2800,True
117900033,0,0,1024,2800,False
117900080,0,0,1024,2800,False
118300034,0,45071,1024,2800,True
118300073,0,0,1024,2800,False
118500020,0,0,1024,2800,False
118600026,0,0,1024,2800,False
118600082,0,0,1024,2800,False
118800040,0,0,1024,2800,False
118800080,0,18670,1024,2800,True
118900055,0,0,1024,2800,False
119100033,0,0,1024,2800,False
119100072,0,0,1024,2800,False
119400002,0,0,1024,2800,False
119400039,0,0,1024,2800,False
119400077,0,0,1024,2800,False
119700048,0,0,1024,2800,False
120000030,0,0,1024,2800,False
120000067,0,0,1024,2800,False
120200023,0,0,1024,2800,False
120200072,0,0,1024,2800,False
120300056,0,0,1024,2800,False
121200008,0,24674,1024,2800,True
121200060,0,0,1024,2800,False
121400021,0,0,1024,2800,False
121400081,0,70639,1024,2800,True
121500036,0,0,1024,2800,False
121500075,0,52324,1024,2800,True
121600075,0,0,1024,2800,False
121800037,0,32339,1024,2800,True
121800074,0,0,1024,2800,False
121900064,0,38221,1024,2800,True
122300036,0,0,1024,2800,False
122300079,0,0,1024,2800,False
122400047,0,0,1024,2800,False
122500012,0,0,1024,2800,False
122500052,0,0,1024,2800,False
122600046,0,0,1024,2800,False
122600083,0,0,1024,2800,False
122700052,0,0,1024,2800,False
122900018,0,0,1024,2800,False
122900071,0,0,1024,2800,False
123300012,0,0,1024,2800,False
123300055,0,0,1024,2800,False
123600029,34878,0,1024,2800,True
123700006,0,0,1024,2800,False
123700044,0,0,1024,2800,False
123700083,0,0,1024,2800,False
123800030,0,0,1024,2800,False
123800068,0,0,1024,2786,False
124000026,0,0,1024,2800,False
124200004,0,0,1024,2800,False
124200057,0,0,1024,2800,False
124400004,0,0,1024,2800,False
124400043,0,0,1024,2800,False
124500035,0,0,1024,2800,False
124600007,0,0,1024,2800,False
124600057,0,0,1024,2800,False
124700035,0,0,1024,2800,False
124700073,0,0,1024,2800,False
124800026,0,0,1024,2800,False
124800065,0,74794,1024,2800,True
125100025,0,0,1024,2800,False
125100067,0,0,1024,2800,False
125200039,0,0,1024,2800,False
125400009,0,0,1024,2800,False
125400050,0,0,1024,2800,False
125600003,0,0,1024,2800,False
125600040,0,0,1024,2800,False
125600084,0,0,1024,2800,False
125700044,0,0,1024,2800,False
125700083,0,0,1024,2800,False
125800052,0,0,1024,2800,False
126500001,0,32833,1024,2800,True
126600042,0,0,1024,2800,False
126800005,0,0,1024,2800,False
126800043,0,0,1024,2800,False
126800080,38640,0,1024,2800,True
127000044,0,0,1024,2800,False
127200008,0,0,1024,2800,False
127200080,0,0,1024,2800,False
127300027,0,0,1024,2800,False
127300068,0,0,1024,2800,False
127600020,0,0,1024,2800,False
127600061,0,0,1024,2800,False
127900076,0,0,1024,2800,False
128200034,0,0,1024,2800,False
128200072,0,0,1024,2800,False
128300020,0,0,1024,2800,False
128300066,0,0,1024,2800,False
128500021,0,0,1024,2800,False
128500060,0,0,1024,2800,False
128700073,0,0,1024,2800,False
129100019,0,0,1024,2800,False
129100063,0,0,1024,2800,False
129300010,0,0,1024,2800,False
129300055,0,0,1024,2800,False
129400018,14737,0,1024,2800,True
129400062,0,30556,1024,2800,True
129500009,0,0,1024,2800,False
129500049,0,0,1024,2800,False
129700040,0,0,1024,2800,False
129700079,0,0,1024,2800,False
129800035,0,0,1024,2800,False
129800079,16669,117481,1024,2800,True
129900043,0,0,1024,2800,False
130200015,12660,0,1024,2800,True
130300045,0,0,1024,2800,False
130400051,0,0,1024,2800,False
130500028,0,0,1024,2800,False
130500067,0,0,1024,2800,False
130800007,0,0,1024,2800,False
130800045,0,0,1024,2800,False
130800083,0,0,1024,2800,False
131000050,0,0,1024,2800,False
131100079,5770,0,1024,2800,True
131600036,0,0,1024,2800,False
131600081,0,0,1024,2800,False
131900041,0,0,1024,2800,False
132200078,0,0,1024,2800,False
132300026,0,0,1024,2800,False
132500039,0,50265,1024,2800,True
132500084,10406,0,1024,2800,True
133200036,0,0,1024,2800,False
133200074,0,23079,1024,2800,True
133500045,0,0,1024,2800,False
133600053,0,0,1024,2800,False
133700011,0,0,1024,2800,False
133700049,17183,64385,1024,2800,True
134000018,0,69043,1024,2800,True
134000078,0,0,1024,2800,False
134200016,0,0,1024,2800,False
134200071,0,0,1024,2800,False
134600012,0,0,1024,2800,False
134600058,0,0,1024,2800,False
134700006,0,81382,1024,2800,True
