name,h,w,crack_px,crack_px_frac,mean_crack_width,skel_len,n_components,blur,brightness,contrast,phash,source,sid,material,tier,role,h_raw,w_raw,crack_px_raw
severstal__4da66ae64,256,1600,0,0.0,0.0,0.0,0.0,509.03890008392335,61.515263671875,49.03055699228233,cd3721139f360b1b,severstal,4da66ae64,steel,C,negative,256,1600,0
severstal__4db0d16c2,256,1600,0,0.0,0.0,0.0,0.0,859.0677627182007,90.6539990234375,50.465325010757674,d2370c26333c6b6e,severstal,4db0d16c2,steel,C,negative,256,1600,0
severstal__4db535653,256,1600,0,0.0,0.0,0.0,0.0,224.81633984789244,74.19876708984376,62.06529792868173,986b2263236bb973,severstal,4db535653,steel,B,hard_negative,256,1600,0
severstal__4dba4db98,256,1600,0,0.0,0.0,0.0,0.0,559.5560426894189,115.53942138671874,35.20439832996129,dd371e227f380463,severstal,4dba4db98,steel,B,hard_negative,256,1600,0
severstal__4dbadaa3e,256,1600,0,0.0,0.0,0.0,0.0,413.40589240074166,78.1516162109375,18.80136365320062,c937da26db25a611,severstal,4dbadaa3e,steel,B,hard_negative,256,1600,0
severstal__4dbe12a7b,256,1600,0,0.0,0.0,0.0,0.0,367.07740044775005,95.06830322265625,42.91143376371915,d56b1068bb6d296c,severstal,4dbe12a7b,steel,B,hard_negative,256,1600,0
severstal__4dc35083b,256,1600,0,0.0,0.0,0.0,0.0,542.1722925030648,104.32825439453126,25.45655297530485,c6394c37dd324f30,severstal,4dc35083b,steel,B,hard_negative,256,1600,0
severstal__4dc6582d3,256,1600,0,0.0,0.0,0.0,0.0,192.68110587543845,49.87768310546875,25.177634389286723,f0234b6b6b07f0a6,severstal,4dc6582d3,steel,C,negative,256,1600,0
severstal__4dc86abd8,256,1600,0,0.0,0.0,0.0,0.0,295.39427610435484,53.29661376953125,9.71147669250502,8560253f0fd77c32,severstal,4dc86abd8,steel,C,negative,256,1600,0
severstal__4dc8b9c03,256,1600,0,0.0,0.0,0.0,0.0,611.6297703920304,117.41023681640625,26.474285028423026,c639063b46795c3e,severstal,4dc8b9c03,steel,B,hard_negative,256,1600,0
severstal__4dcb6f67a,256,1600,0,0.0,0.0,0.0,0.0,508.16538041324014,77.15458740234375,43.08126815361077,d22d0f25d8dd070f,severstal,4dcb6f67a,steel,B,hard_negative,256,1600,0
severstal__4dd35625f,256,1600,0,0.0,0.0,0.0,0.0,713.9506810796498,85.91330810546874,30.310687230650657,c0379f34d9630375,severstal,4dd35625f,steel,B,hard_negative,256,1600,0
severstal__4dd52fc23,256,1600,0,0.0,0.0,0.0,0.0,1998.4382532770103,124.8882275390625,39.39896514101101,934f6cf0a0555daa,severstal,4dd52fc23,steel,B,hard_negative,256,1600,0
severstal__4de08bdef,256,1600,0,0.0,0.0,0.0,0.0,755.5404301342903,123.64266845703125,28.48129529786489,946b9155656b6ca5,severstal,4de08bdef,steel,C,negative,256,1600,0
severstal__4de568a45,256,1600,0,0.0,0.0,0.0,0.0,1279.7371930259462,82.94517333984375,20.905861225697386,843c4a44c7db6f53,severstal,4de568a45,steel,C,negative,256,1600,0
severstal__4defcdb36,256,1600,0,0.0,0.0,0.0,0.0,289.22142922658327,113.85980712890625,28.783836775751652,936f096b666d043e,severstal,4defcdb36,steel,B,hard_negative,256,1600,0
severstal__4df49614a,256,1600,0,0.0,0.0,0.0,0.0,454.03071776940817,61.2015185546875,43.66042230910755,c9360f330d3b398e,severstal,4df49614a,steel,C,negative,256,1600,0
severstal__4dfd9c462,256,1600,0,0.0,0.0,0.0,0.0,194.93872874352937,65.10939453125,8.675108947927258,d439770a3e79461a,severstal,4dfd9c462,steel,B,hard_negative,256,1600,0
severstal__4e10c8425,256,1600,0,0.0,0.0,0.0,0.0,1642.511953039169,80.292294921875,75.01722659068605,9c66639963cc7163,severstal,4e10c8425,steel,C,negative,256,1600,0
severstal__4e15a5ea4,256,1600,0,0.0,0.0,0.0,0.0,363.4856489598214,98.0842138671875,41.04896148600182,d53a62393c59392b,severstal,4e15a5ea4,steel,C,negative,256,1600,0
severstal__4e1c34ada,256,1600,0,0.0,0.0,0.0,0.0,885.280889928341,97.72992431640625,25.950423381438554,c433522d1b79077b,severstal,4e1c34ada,steel,B,hard_negative,256,1600,0
severstal__4e1d02f5a,256,1600,0,0.0,0.0,0.0,0.0,405.1533181810139,51.887412109375,56.490320915799465,b36c9469a956aa69,severstal,4e1d02f5a,steel,B,hard_negative,256,1600,0
severstal__4e1d262fb,256,1600,0,0.0,0.0,0.0,0.0,1139.7372529201448,80.3466455078125,53.99345869648563,8778877887788778,severstal,4e1d262fb,steel,B,hard_negative,256,1600,0
severstal__4e1e0e3ac,256,1600,0,0.0,0.0,0.0,0.0,881.3211857849121,68.0353466796875,44.629332615599324,9e6932cb249b45ba,severstal,4e1e0e3ac,steel,B,hard_negative,256,1600,0
severstal__4e24e650d,256,1600,0,0.0,0.0,0.0,0.0,785.0153765402736,72.94114990234375,29.135596517317296,cc0c33cccc3333ee,severstal,4e24e650d,steel,C,negative,256,1600,0
severstal__4e25cb8e7,256,1600,0,0.0,0.0,0.0,0.0,785.3955855941771,83.97542724609374,55.04599536435345,d22dc669f22cb23c,severstal,4e25cb8e7,steel,B,hard_negative,256,1600,0
severstal__4e265c94c,256,1600,0,0.0,0.0,0.0,0.0,149.87209906575683,34.09868408203125,40.51054321469425,b64d526aaa69d652,severstal,4e265c94c,steel,B,hard_negative,256,1600,0
severstal__4e2c9230d,256,1600,0,0.0,0.0,0.0,0.0,1364.6010562448262,110.4450048828125,44.37162270323607,c42ecc333c33e399,severstal,4e2c9230d,steel,B,hard_negative,256,1600,0
severstal__4e2e1bdb7,256,1600,0,0.0,0.0,0.0,0.0,717.8564478408754,102.1214794921875,47.35555719681141,d52a2de31e631d70,severstal,4e2e1bdb7,steel,B,hard_negative,256,1600,0
severstal__4e33d6324,256,1600,0,0.0,0.0,0.0,0.0,1744.7279421683309,149.519326171875,61.834285630455604,d26926c33b254f35,severstal,4e33d6324,steel,B,hard_negative,256,1600,0
severstal__4e36f104c,256,1600,0,0.0,0.0,0.0,0.0,1045.1572308181226,108.9478271484375,20.57440877761126,c227323bff078a70,severstal,4e36f104c,steel,B,hard_negative,256,1600,0
severstal__4e39d8c5c,256,1600,0,0.0,0.0,0.0,0.0,692.9287957464159,82.43848388671876,29.851010895947795,c62d553aaa695533,severstal,4e39d8c5c,steel,B,hard_negative,256,1600,0
severstal__4e438c98c,256,1600,0,0.0,0.0,0.0,0.0,1138.5859508742333,91.07624755859375,20.434647982416465,d10c83195678f5f9,severstal,4e438c98c,steel,B,hard_negative,256,1600,0
severstal__4e46ce4ca,256,1600,0,0.0,0.0,0.0,0.0,382.746831890577,89.448251953125,21.854332823384695,993887c77843b437,severstal,4e46ce4ca,steel,B,hard_negative,256,1600,0
severstal__4e471f8af,256,1600,0,0.0,0.0,0.0,0.0,583.9200307988585,78.942548828125,21.916919993010826,d9369963dc265338,severstal,4e471f8af,steel,C,negative,256,1600,0
severstal__4e4c4d040,256,1600,0,0.0,0.0,0.0,0.0,235.53297354816794,126.85296142578125,24.763743585268173,cc3b4179b46ca571,severstal,4e4c4d040,steel,C,negative,256,1600,0
severstal__4e56a3dfc,256,1600,0,0.0,0.0,0.0,0.0,856.5909289903582,94.8480029296875,28.916726182965743,d33cc675c6029b93,severstal,4e56a3dfc,steel,C,negative,256,1600,0
severstal__4e5aabaae,256,1600,0,0.0,0.0,0.0,0.0,467.8742120928705,103.51723388671876,37.95600603856257,847b49a45bb44e9b,severstal,4e5aabaae,steel,B,hard_negative,256,1600,0
severstal__4e5b28887,256,1600,0,0.0,0.0,0.0,0.0,311.19646897115706,88.89608154296874,42.49847968647019,956b906199bc6b72,severstal,4e5b28887,steel,B,hard_negative,256,1600,0
severstal__4e643b0e3,256,1600,0,0.0,0.0,0.0,0.0,236.12119358229043,127.58216552734375,25.99142402504245,c43a6e39d13a8d72,severstal,4e643b0e3,steel,C,negative,256,1600,0
severstal__4e6514402,256,1600,0,0.0,0.0,0.0,0.0,528.0814176504075,59.52908203125,48.06274442128508,c932c336d932ce33,severstal,4e6514402,steel,B,hard_negative,256,1600,0
severstal__4e69c98cf,256,1600,0,0.0,0.0,0.0,0.0,52.87160450398922,11.74475830078125,28.545772430390386,ab54aa56555555a5,severstal,4e69c98cf,steel,C,negative,256,1600,0
severstal__4e7b56970,256,1600,0,0.0,0.0,0.0,0.0,1626.7105021053312,60.65369873046875,19.39006596044099,de22f67b2d24a126,severstal,4e7b56970,steel,C,negative,256,1600,0
severstal__4e7ba4854,256,1600,0,0.0,0.0,0.0,0.0,189.72722545013426,62.7533935546875,26.09723939444803,956e9066987e936c,severstal,4e7ba4854,steel,B,hard_negative,256,1600,0
severstal__4e7f0e825,256,1600,0,0.0,0.0,0.0,0.0,106.29585432395938,19.9321826171875,38.429357184007465,ad52a55ab54ab54a,severstal,4e7f0e825,steel,B,hard_negative,256,1600,0
severstal__4e8b5a042,256,1600,0,0.0,0.0,0.0,0.0,195.06030119619365,100.1753173828125,16.05040951662048,d16e85339246367d,severstal,4e8b5a042,steel,B,hard_negative,256,1600,0
severstal__4e8c83b2d,256,1600,0,0.0,0.0,0.0,0.0,152.35014586157203,100.10433837890625,18.529388864349546,d5289e71e14f701d,severstal,4e8c83b2d,steel,C,negative,256,1600,0
severstal__4e8e7a28c,256,1600,0,0.0,0.0,0.0,0.0,987.0729579011859,116.64672607421875,27.061437348762894,c73e62275c25b90e,severstal,4e8e7a28c,steel,B,hard_negative,256,1600,0
severstal__4e8ead4b3,256,1600,0,0.0,0.0,0.0,0.0,510.81350065574645,109.80103515625,31.895708238046332,c836671c66999bcc,severstal,4e8ead4b3,steel,C,negative,256,1600,0
severstal__4e9055d9e,256,1600,0,0.0,0.0,0.0,0.0,615.7345678251027,72.2849169921875,44.82255753640613,877089619867c77b,severstal,4e9055d9e,steel,B,hard_negative,256,1600,0
severstal__4e91ec662,256,1600,0,0.0,0.0,0.0,0.0,482.50183283040525,51.7068115234375,42.34754062241645,91f12e9a75aad560,severstal,4e91ec662,steel,C,negative,256,1600,0
severstal__4e9b147fa,256,1600,0,0.0,0.0,0.0,0.0,121.99261469454173,65.88052734375,26.088052591237215,947963ee07760f60,severstal,4e9b147fa,steel,B,hard_negative,256,1600,0
severstal__4ea0f4710,256,1600,0,0.0,0.0,0.0,0.0,499.19588867185115,57.24648681640625,49.23302980956795,cc32dc0ef9631c36,severstal,4ea0f4710,steel,B,hard_negative,256,1600,0
severstal__4eac3a7d0,256,1600,0,0.0,0.0,0.0,0.0,1043.510759260601,101.5507568359375,33.246700404793636,c03b4636db9b6466,severstal,4eac3a7d0,steel,B,hard_negative,256,1600,0
severstal__4eb33b3fe,256,1600,0,0.0,0.0,0.0,0.0,1299.2948477914572,84.8075537109375,58.05781075968225,8f70646367669873,severstal,4eb33b3fe,steel,C,negative,256,1600,0
severstal__4eb8c6514,256,1600,0,0.0,0.0,0.0,0.0,501.4806734189748,111.3382861328125,32.631026233313925,91760e334d76712e,severstal,4eb8c6514,steel,B,hard_negative,256,1600,0
severstal__4ebb6d63a,256,1600,0,0.0,0.0,0.0,0.0,328.82966526698465,109.96307861328125,30.794507639773144,d23a92129277ec6d,severstal,4ebb6d63a,steel,C,negative,256,1600,0
severstal__4ebff3a81,256,1600,0,0.0,0.0,0.0,0.0,736.9737779140411,93.21572998046875,38.56505197098463,c73a5c3887719e16,severstal,4ebff3a81,steel,B,hard_negative,256,1600,0
severstal__4ec0d49df,256,1600,0,0.0,0.0,0.0,0.0,710.6629766061544,99.43929443359374,27.95044785933371,926c8d2bd633d931,severstal,4ec0d49df,steel,B,hard_negative,256,1600,0
severstal__4ec252808,256,1600,0,0.0,0.0,0.0,0.0,671.6990974303245,91.1851416015625,21.461779024943297,d13b482c76593f4c,severstal,4ec252808,steel,B,hard_negative,256,1600,0
severstal__4ecc8ea5a,256,1600,0,0.0,0.0,0.0,0.0,520.692835726142,130.7327587890625,32.65947297352813,c439914e3373b333,severstal,4ecc8ea5a,steel,C,negative,256,1600,0
severstal__4ecf05db6,256,1600,0,0.0,0.0,0.0,0.0,435.6529217660665,92.93964111328125,24.91258274784201,9439cf36c23cdd06,severstal,4ecf05db6,steel,B,hard_negative,256,1600,0
severstal__4ed62a0c0,256,1600,0,0.0,0.0,0.0,0.0,436.5995635471106,95.10502685546875,42.23178632841069,d53236432fbc26c5,severstal,4ed62a0c0,steel,C,negative,256,1600,0
severstal__4edaa9eac,256,1600,0,0.0,0.0,0.0,0.0,1356.7924778406084,83.05926513671875,19.719165651498187,d92455668658b76b,severstal,4edaa9eac,steel,C,negative,256,1600,0
severstal__4edc8b817,256,1600,0,0.0,0.0,0.0,0.0,293.4226736354828,70.04560302734374,24.539386846245332,d16c967a0507f678,severstal,4edc8b817,steel,B,hard_negative,256,1600,0
severstal__4edff9648,256,1600,0,0.0,0.0,0.0,0.0,290.56618490800264,61.775380859375,56.587671499832155,9966d4667346994d,severstal,4edff9648,steel,B,hard_negative,256,1600,0
severstal__4ee039478,256,1600,0,0.0,0.0,0.0,0.0,1042.4308051261364,143.432802734375,35.83133491339571,c9322d304b68fb3e,severstal,4ee039478,steel,C,negative,256,1600,0
severstal__4ee32c458,256,1600,0,0.0,0.0,0.0,0.0,371.6975109767675,89.57687744140625,21.59398647698886,8129cf37906a5f74,severstal,4ee32c458,steel,B,hard_negative,256,1600,0
severstal__4ee570810,256,1600,0,0.0,0.0,0.0,0.0,669.9118376192512,118.96884765625,86.7353650819472,8f68637b44367263,severstal,4ee570810,steel,B,hard_negative,256,1600,0
severstal__4eea878dd,256,1600,0,0.0,0.0,0.0,0.0,568.960530859375,115.87560546875,40.402601580556144,c13a8d7a8d661b78,severstal,4eea878dd,steel,B,hard_negative,256,1600,0
severstal__4eeafada5,256,1600,0,0.0,0.0,0.0,0.0,1117.2397238193453,105.95690185546874,21.729631614653105,973b4231f232c43f,severstal,4eeafada5,steel,C,negative,256,1600,0
severstal__4ef21d9b7,256,1600,0,0.0,0.0,0.0,0.0,311.8969285304785,53.51144287109375,61.433122824728684,e6191e313c3fe01e,severstal,4ef21d9b7,steel,B,hard_negative,256,1600,0
severstal__4ef65d75b,256,1600,0,0.0,0.0,0.0,0.0,544.7651830062807,125.32272216796875,50.51551856151752,c738192f113b3e0f,severstal,4ef65d75b,steel,B,hard_negative,256,1600,0
severstal__4ef6c54c9,256,1600,0,0.0,0.0,0.0,0.0,710.606373826736,83.361748046875,42.77831479237562,837c9a7a9b1a85ac,severstal,4ef6c54c9,steel,B,hard_negative,256,1600,0
severstal__4efe827ed,256,1600,0,0.0,0.0,0.0,0.0,387.6561595287083,95.123583984375,22.076340724228814,c7603e9f73c120ae,severstal,4efe827ed,steel,B,hard_negative,256,1600,0
severstal__4eff4c1b9,256,1600,0,0.0,0.0,0.0,0.0,717.9768024947884,65.09963623046875,18.112004550906192,e833d92ad1c93a1e,severstal,4eff4c1b9,steel,C,negative,256,1600,0
severstal__4f002a224,256,1600,0,0.0,0.0,0.0,0.0,362.2282589270533,87.04613037109375,24.800263501478547,8f75182784cd5b74,severstal,4f002a224,steel,B,hard_negative,256,1600,0
severstal__4f065758e,256,1600,0,0.0,0.0,0.0,0.0,74.90939949726463,9.321474609375,21.461374705988423,ab56d5545552aaca,severstal,4f065758e,steel,C,negative,256,1600,0
severstal__4f19a907e,256,1600,0,0.0,0.0,0.0,0.0,865.9494913737717,88.18006591796875,21.382141889729613,c7319c17c561ee07,severstal,4f19a907e,steel,C,negative,256,1600,0
severstal__4f1f6dee0,256,1600,0,0.0,0.0,0.0,0.0,2223.448846786475,112.88820556640626,42.20753713460975,d364049b764c997e,severstal,4f1f6dee0,steel,B,hard_negative,256,1600,0
severstal__4f323a756,256,1600,0,0.0,0.0,0.0,0.0,389.51275267770296,103.73860595703125,20.366093020794246,933c2e6b29a91c6d,severstal,4f323a756,steel,B,hard_negative,256,1600,0
severstal__4f3267b2d,256,1600,0,0.0,0.0,0.0,0.0,205.15016802572606,60.82251708984375,12.087654565010066,c66b4d32876b34c6,severstal,4f3267b2d,steel,C,negative,256,1600,0
severstal__4f3575945,256,1600,0,0.0,0.0,0.0,0.0,673.4511497511805,123.6906884765625,30.75813924951258,cc33333333cccccc,severstal,4f3575945,steel,C,negative,256,1600,0
severstal__4f3632e9d,256,1600,0,0.0,0.0,0.0,0.0,40.434894450420124,7.60245361328125,19.375500783228176,ff000203ff9bff00,severstal,4f3632e9d,steel,C,negative,256,1600,0
severstal__4f3633a21,256,1600,0,0.0,0.0,0.0,0.0,53.1455072688818,7.92833251953125,20.805788097596473,ff00000fff0017ff,severstal,4f3633a21,steel,C,negative,256,1600,0
severstal__4f5d3e79d,256,1600,0,0.0,0.0,0.0,0.0,113.41432842654586,54.9614208984375,25.790727915639522,d7206c20f46d6d6d,severstal,4f5d3e79d,steel,C,negative,256,1600,0
severstal__4f64d3b50,256,1600,0,0.0,0.0,0.0,0.0,110.33055901631712,31.90299560546875,39.549902180798405,e31c033c017fdcc7,severstal,4f64d3b50,steel,B,hard_negative,256,1600,0
severstal__4f675d901,256,1600,0,0.0,0.0,0.0,0.0,522.560359445548,66.729189453125,48.15295476160006,c932303e13643cff,severstal,4f675d901,steel,C,negative,256,1600,0
severstal__4f6a3b984,256,1600,0,0.0,0.0,0.0,0.0,870.9337437460362,133.85830322265625,28.358584056667418,c52e1b74873c6974,severstal,4f6a3b984,steel,B,hard_negative,256,1600,0
severstal__4f70ba311,256,1600,0,0.0,0.0,0.0,0.0,150.12491450142267,27.19958984375,41.53977019248267,f00e030efcfec11e,severstal,4f70ba311,steel,B,hard_negative,256,1600,0
severstal__4f77c0179,256,1600,0,0.0,0.0,0.0,0.0,190.1807641575277,76.89682373046875,42.18591399413656,d5699c6a946b8c27,severstal,4f77c0179,steel,B,hard_negative,256,1600,0
severstal__4f7972e7c,256,1600,0,0.0,0.0,0.0,0.0,57.853305660033236,18.4328564453125,30.213563227065364,a55a4b544bd5964b,severstal,4f7972e7c,steel,B,hard_negative,256,1600,0
severstal__4f798b970,256,1600,0,0.0,0.0,0.0,0.0,531.5919705673218,72.95126953125,21.348244593324655,dc09817fc01fc07f,severstal,4f798b970,steel,C,negative,256,1600,0
severstal__4f8570f4c,256,1600,0,0.0,0.0,0.0,0.0,315.91670891225334,56.7621044921875,22.56229143049416,dc71e2db242a15ae,severstal,4f8570f4c,steel,C,negative,256,1600,0
severstal__4f89dd316,256,1600,0,0.0,0.0,0.0,0.0,1270.7495817427575,85.3965966796875,49.14854557728768,903bcd694e9536b4,severstal,4f89dd316,steel,B,hard_negative,256,1600,0
severstal__4f8bb34b3,256,1600,0,0.0,0.0,0.0,0.0,426.5733994998871,108.19818359375,35.423350427221465,d933d3999926646c,severstal,4f8bb34b3,steel,C,negative,256,1600,0
severstal__4f8d88bd7,256,1600,0,0.0,0.0,0.0,0.0,1653.7556309699773,101.6184375,71.0752480107186,9364b26d66db9924,severstal,4f8d88bd7,steel,C,negative,256,1600,0
severstal__4f92a9f7a,256,1600,0,0.0,0.0,0.0,0.0,842.8928943851233,89.952294921875,31.056493534070633,d53b2e694e2d203e,severstal,4f92a9f7a,steel,C,negative,256,1600,0
severstal__4f9790fcf,256,1600,0,0.0,0.0,0.0,0.0,984.8873066781462,91.550908203125,18.694223841458143,d522b3362f78df00,severstal,4f9790fcf,steel,C,negative,256,1600,0
severstal__4f9b3eee7,256,1600,0,0.0,0.0,0.0,0.0,377.0999697828234,106.0205078125,29.90797791403138,8d721669d1635f26,severstal,4f9b3eee7,steel,B,hard_negative,256,1600,0
severstal__4f9c1e0ee,256,1600,0,0.0,0.0,0.0,0.0,2614.754219812006,135.53799560546875,50.91572086820807,c56aad03077f0b0f,severstal,4f9c1e0ee,steel,C,negative,256,1600,0
severstal__4faf01808,256,1600,0,0.0,0.0,0.0,0.0,644.0375098907887,112.0163818359375,22.110660081794002,8477ce4e31385967,severstal,4faf01808,steel,C,negative,256,1600,0
severstal__4fb88c3a4,256,1600,0,0.0,0.0,0.0,0.0,876.7555452673378,87.3214306640625,88.46890466420645,cc3633cc33cd32cc,severstal,4fb88c3a4,steel,B,hard_negative,256,1600,0
severstal__4fb9f5229,256,1600,0,0.0,0.0,0.0,0.0,495.69986807823165,104.91593017578126,23.528552616378402,99666619c86f9933,severstal,4fb9f5229,steel,C,negative,256,1600,0
severstal__4fcacdb3a,256,1600,0,0.0,0.0,0.0,0.0,2115.345348568344,80.48553955078125,54.074582833978894,8763bc3c2c71b943,severstal,4fcacdb3a,steel,B,hard_negative,256,1600,0
severstal__4fcc02177,256,1600,0,0.0,0.0,0.0,0.0,340.38627809941767,98.8816552734375,26.214235464916193,9629646d3f926d13,severstal,4fcc02177,steel,C,negative,256,1600,0
severstal__4fd481a7a,256,1600,0,0.0,0.0,0.0,0.0,2744.735040550942,151.46871826171875,42.67153569949,9c72c6193376cc36,severstal,4fd481a7a,steel,C,negative,256,1600,0
severstal__4fd6285f1,256,1600,0,0.0,0.0,0.0,0.0,689.9889024733546,127.37385009765624,32.043387552060004,d02dd730ce664771,severstal,4fd6285f1,steel,C,negative,256,1600,0
severstal__4fd6b1521,256,1600,0,0.0,0.0,0.0,0.0,725.8076903150976,80.08884033203125,29.024063636800772,fe1801352109fefe,severstal,4fd6b1521,steel,B,hard_negative,256,1600,0
severstal__4fd7307d3,256,1600,0,0.0,0.0,0.0,0.0,2058.7319304347993,76.58611083984376,21.308674669562663,90276a43dd1d3b39,severstal,4fd7307d3,steel,C,negative,256,1600,0
severstal__4fda927f8,256,1600,0,0.0,0.0,0.0,0.0,413.6597237088145,114.80424072265625,30.279770524433722,c62e31593933ce5c,severstal,4fda927f8,steel,C,negative,256,1600,0
severstal__4fe1a879c,256,1600,0,0.0,0.0,0.0,0.0,482.873136205673,107.66482177734375,20.282775048413015,d129c9262626fc6f,severstal,4fe1a879c,steel,C,negative,256,1600,0
severstal__4fe40fc03,256,1600,0,0.0,0.0,0.0,0.0,318.2768967172563,59.10935791015625,40.336053999781235,c231cc3d9c3dc43d,severstal,4fe40fc03,steel,C,negative,256,1600,0
severstal__4fe777e50,256,1600,0,0.0,0.0,0.0,0.0,1090.220118448585,96.39490234375,50.33079582316962,d52c71333333cccc,severstal,4fe777e50,steel,B,hard_negative,256,1600,0
severstal__4ff2ec64b,256,1600,0,0.0,0.0,0.0,0.0,510.1926653586387,74.77524658203124,38.781091244925086,c4331f2b6936f036,severstal,4ff2ec64b,steel,C,negative,256,1600,0
severstal__5009ae5f7,256,1600,0,0.0,0.0,0.0,0.0,915.0889208937646,84.8938818359375,32.29487095665705,ff338c338c36914c,severstal,5009ae5f7,steel,C,negative,256,1600,0
severstal__500bd5355,256,1600,0,0.0,0.0,0.0,0.0,562.1141394275427,113.675751953125,32.547269259508894,c9221e390cf933f3,severstal,500bd5355,steel,B,hard_negative,256,1600,0
severstal__50114e3ae,256,1600,0,0.0,0.0,0.0,0.0,586.9572346645355,86.714736328125,30.63732726435407,d30b93667c6c6c64,severstal,50114e3ae,steel,C,negative,256,1600,0
severstal__5013e5c9d,256,1600,0,0.0,0.0,0.0,0.0,325.93048373169296,90.08347900390625,24.643255279439558,956a37489563958f,severstal,5013e5c9d,steel,B,hard_negative,256,1600,0
severstal__5020df2f8,256,1600,0,0.0,0.0,0.0,0.0,1621.387616706604,95.80798828125,38.63202412183268,952ad967db790518,severstal,5020df2f8,steel,B,hard_negative,256,1600,0
severstal__502a574eb,256,1600,0,0.0,0.0,0.0,0.0,385.1603107259213,110.96067626953125,42.422994909615404,dc63f807806cf87a,severstal,502a574eb,steel,C,negative,256,1600,0
severstal__50308589f,256,1600,0,0.0,0.0,0.0,0.0,222.1938639256895,79.74042724609374,31.999206646248837,d5326d3692326d69,severstal,50308589f,steel,C,negative,256,1600,0
severstal__503bd0c0f,256,1600,0,0.0,0.0,0.0,0.0,836.2654258041142,82.3444140625,57.18996260961787,856a9a9b66996699,severstal,503bd0c0f,steel,C,negative,256,1600,0
severstal__503c4f93a,256,1600,0,0.0,0.0,0.0,0.0,230.4217601146459,71.66499755859375,44.552154056555956,8738667ccf19588e,severstal,503c4f93a,steel,B,hard_negative,256,1600,0
severstal__503d78c6f,256,1600,0,0.0,0.0,0.0,0.0,1028.0278600337742,120.27518798828125,44.334900858903055,d56618643669d63e,severstal,503d78c6f,steel,B,hard_negative,256,1600,0
severstal__5041c4a3f,256,1600,0,0.0,0.0,0.0,0.0,213.48778986019497,101.0623876953125,24.64480632647016,83631e391d663967,severstal,5041c4a3f,steel,B,hard_negative,256,1600,0
severstal__5042c830a,256,1600,0,0.0,0.0,0.0,0.0,402.7805116848887,117.4825390625,25.477427352279147,c433b34c8e33cc3d,severstal,5042c830a,steel,C,negative,256,1600,0
severstal__5047b4ba0,256,1600,0,0.0,0.0,0.0,0.0,565.5491736456811,92.78199951171875,27.08240711427836,d26d3b6dd3446b80,severstal,5047b4ba0,steel,C,negative,256,1600,0
severstal__504e47cce,256,1600,0,0.0,0.0,0.0,0.0,1433.775530700469,115.8488232421875,63.49477699885852,d8670b650f3f07d0,severstal,504e47cce,steel,B,hard_negative,256,1600,0
severstal__505284e53,256,1600,0,0.0,0.0,0.0,0.0,519.9567156124115,86.16753662109375,74.4451736004327,c9223c33dd336c33,severstal,505284e53,steel,C,negative,256,1600,0
severstal__5063991b6,256,1600,0,0.0,0.0,0.0,0.0,59.33127134308219,16.08625244140625,31.640459019144025,fc03ff03d0003ede,severstal,5063991b6,steel,C,negative,256,1600,0
severstal__5064ecb6d,256,1600,0,0.0,0.0,0.0,0.0,763.3135677174987,128.81918701171875,50.053264007611055,c03fcd2658275e33,severstal,5064ecb6d,steel,B,hard_negative,256,1600,0
severstal__50655a748,256,1600,0,0.0,0.0,0.0,0.0,1442.183526359743,102.25050048828125,38.9909409675211,841c3a69d6dc2df1,severstal,50655a748,steel,B,hard_negative,256,1600,0
severstal__506826fc6,256,1600,0,0.0,0.0,0.0,0.0,475.1165772615373,108.1387353515625,35.923308686623145,d02c193fcd6c132f,severstal,506826fc6,steel,B,hard_negative,256,1600,0
severstal__50742b144,256,1600,0,0.0,0.0,0.0,0.0,57.081364675277484,14.65764404296875,32.728246919176584,ab56b54a5a954a56,severstal,50742b144,steel,B,hard_negative,256,1600,0
severstal__5080067a2,256,1600,0,0.0,0.0,0.0,0.0,432.5527067123414,60.9458544921875,41.14334000372869,8e633833c633c771,severstal,5080067a2,steel,C,negative,256,1600,0
severstal__508637e33,256,1600,0,0.0,0.0,0.0,0.0,2453.3963262295183,114.63140869140625,46.73546578380556,d04bbb057d17dc0a,severstal,508637e33,steel,C,negative,256,1600,0
severstal__50874143a,256,1600,0,0.0,0.0,0.0,0.0,577.3045506628988,108.58529052734374,35.30105208432634,923a643b931b6d9a,severstal,50874143a,steel,C,negative,256,1600,0
severstal__5089c2e5d,256,1600,0,0.0,0.0,0.0,0.0,763.5188503066066,90.185498046875,27.780462844690522,dc3ae67f05109c17,severstal,5089c2e5d,steel,C,negative,256,1600,0
severstal__508c739d1,256,1600,0,0.0,0.0,0.0,0.0,919.6964449971915,90.87736083984375,33.25611126826433,832ffb44fc26641c,severstal,508c739d1,steel,B,hard_negative,256,1600,0
severstal__5092b3368,256,1600,0,0.0,0.0,0.0,0.0,556.4201986205816,93.83845703125,35.215404365852415,9079867d823cc77c,severstal,5092b3368,steel,B,hard_negative,256,1600,0
severstal__509abf323,256,1600,0,0.0,0.0,0.0,0.0,412.05607836303716,71.8590966796875,17.308305554738737,9b36ae1dd9649c48,severstal,509abf323,steel,B,hard_negative,256,1600,0
severstal__509c2cea7,256,1600,0,0.0,0.0,0.0,0.0,297.588955078125,59.577900390625,34.78588343584151,f32e9269922d6d92,severstal,509c2cea7,steel,C,negative,256,1600,0
