bg_id,material,source,ridge,path
kolektor__10635,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10635.png
kolektor__11978,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11978.png
kolektor__10128,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10128.png
kolektor__11984,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11984.png
kolektor__12082,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12082.png
kolektor__11146,plastic,kolektor,0.0023150883365937133,data\backgrounds\plastic\kolektor__11146.png
kolektor__11445,plastic,kolektor,0.0011768003187659973,data\backgrounds\plastic\kolektor__11445.png
kolektor__11678,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11678.png
kolektor__10975,plastic,kolektor,0.0007453726188548918,data\backgrounds\plastic\kolektor__10975.png
kolektor__10243,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10243.png
kolektor__11871,plastic,kolektor,0.0035415416122312063,data\backgrounds\plastic\kolektor__11871.png
kolektor__11222,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11222.png
kolektor__11405,plastic,kolektor,0.0016800206771775653,data\backgrounds\plastic\kolektor__11405.png
kolektor__10154,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10154.png
kolektor__10806,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10806.png
kolektor__10675,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10675.png
kolektor__10052,plastic,kolektor,0.0023858847388259154,data\backgrounds\plastic\kolektor__10052.png
kolektor__11576,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11576.png
kolektor__10295,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10295.png
kolektor__10940,plastic,kolektor,0.011575893127002357,data\backgrounds\plastic\kolektor__10940.png
kolektor__10532,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10532.png
kolektor__10786,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10786.png
kolektor__12068,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12068.png
kolektor__10886,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10886.png
kolektor__10092,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10092.png
kolektor__10488,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10488.png
kolektor__11952,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11952.png
kolektor__12194,plastic,kolektor,0.00694214572069587,data\backgrounds\plastic\kolektor__12194.png
kolektor__10919,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10919.png
kolektor__10610,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10610.png
kolektor__11654,plastic,kolektor,0.0007277205553067622,data\backgrounds\plastic\kolektor__11654.png
kolektor__10329,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10329.png
kolektor__10424,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10424.png
kolektor__12084,plastic,kolektor,0.0006560469073538758,data\backgrounds\plastic\kolektor__12084.png
kolektor__10799,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10799.png
kolektor__11727,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11727.png
kolektor__11914,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11914.png
kolektor__10959,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10959.png
kolektor__11515,plastic,kolektor,0.0007351293827713677,data\backgrounds\plastic\kolektor__11515.png
kolektor__11967,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11967.png
kolektor__10880,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10880.png
kolektor__10042,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10042.png
kolektor__11994,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11994.png
kolektor__12044,plastic,kolektor,0.000664948882054692,data\backgrounds\plastic\kolektor__12044.png
kolektor__10733,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10733.png
kolektor__10856,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10856.png
kolektor__11721,plastic,kolektor,0.0007596381235219711,data\backgrounds\plastic\kolektor__11721.png
kolektor__11844,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11844.png
kolektor__10999,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10999.png
kolektor__12142,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12142.png
kolektor__11180,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11180.png
kolektor__10699,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10699.png
kolektor__10458,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10458.png
kolektor__10665,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10665.png
kolektor__11682,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11682.png
kolektor__12012,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12012.png
kolektor__10320,plastic,kolektor,0.0020583622717598297,data\backgrounds\plastic\kolektor__10320.png
kolektor__12014,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12014.png
kolektor__11677,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11677.png
kolektor__10168,plastic,kolektor,0.01081917610481901,data\backgrounds\plastic\kolektor__10168.png
kolektor__10541,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10541.png
kolektor__10366,plastic,kolektor,0.0018621592862404846,data\backgrounds\plastic\kolektor__10366.png
kolektor__11116,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11116.png
kolektor__11106,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11106.png
kolektor__10432,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10432.png
kolektor__12092,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12092.png
kolektor__10451,plastic,kolektor,0.0009611440237352488,data\backgrounds\plastic\kolektor__10451.png
kolektor__11902,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11902.png
kolektor__10501,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10501.png
kolektor__10789,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10789.png
kolektor__12114,plastic,kolektor,0.0013543073183904942,data\backgrounds\plastic\kolektor__12114.png
kolektor__12329,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12329.png
kolektor__12002,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12002.png
kolektor__12067,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12067.png
kolektor__11358,plastic,kolektor,0.001517098593560363,data\backgrounds\plastic\kolektor__11358.png
kolektor__10518,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10518.png
kolektor__12027,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12027.png
kolektor__11794,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11794.png
kolektor__11324,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11324.png
kolektor__11483,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11483.png
kolektor__10564,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10564.png
kolektor__10220,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10220.png
kolektor__10353,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10353.png
kolektor__10749,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10749.png
kolektor__12236,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12236.png
kolektor__10835,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10835.png
kolektor__11110,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11110.png
kolektor__10269,plastic,kolektor,0.000954426151276545,data\backgrounds\plastic\kolektor__10269.png
kolektor__11744,plastic,kolektor,0.003862809469027377,data\backgrounds\plastic\kolektor__11744.png
kolektor__11163,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11163.png
kolektor__10260,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10260.png
kolektor__10809,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10809.png
kolektor__10054,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10054.png
kolektor__10343,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10343.png
kolektor__11503,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11503.png
kolektor__11712,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11712.png
kolektor__10562,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10562.png
kolektor__11668,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11668.png
kolektor__10305,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10305.png
kolektor__10138,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10138.png
kolektor__10498,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10498.png
kolektor__11621,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11621.png
kolektor__11348,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11348.png
kolektor__11175,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11175.png
kolektor__10385,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10385.png
kolektor__11420,plastic,kolektor,0.003916040100250626,data\backgrounds\plastic\kolektor__11420.png
kolektor__11737,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11737.png
kolektor__10840,plastic,kolektor,0.00141287284144427,data\backgrounds\plastic\kolektor__10840.png
kolektor__10395,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10395.png
kolektor__10082,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10082.png
kolektor__12031,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12031.png
kolektor__11257,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11257.png
kolektor__12276,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12276.png
kolektor__10027,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10027.png
kolektor__11150,plastic,kolektor,0.01804053049313184,data\backgrounds\plastic\kolektor__11150.png
kolektor__10833,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10833.png
kolektor__12042,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12042.png
kolektor__11291,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11291.png
kolektor__10061,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10061.png
kolektor__11186,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11186.png
kolektor__10558,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10558.png
kolektor__10956,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10956.png
kolektor__10524,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10524.png
kolektor__10633,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10633.png
kolektor__12305,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12305.png
kolektor__11460,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11460.png
kolektor__10587,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10587.png
kolektor__11125,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11125.png
kolektor__10800,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10800.png
kolektor__11232,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11232.png
kolektor__12168,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12168.png
kolektor__10989,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10989.png
kolektor__11241,plastic,kolektor,0.0010202832306248214,data\backgrounds\plastic\kolektor__11241.png
kolektor__12037,plastic,kolektor,0.001306605233297803,data\backgrounds\plastic\kolektor__12037.png
kolektor__10303,plastic,kolektor,0.0009628851540616247,data\backgrounds\plastic\kolektor__10303.png
kolektor__11931,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11931.png
kolektor__12320,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12320.png
kolektor__10071,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10071.png
kolektor__10551,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10551.png
kolektor__11426,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11426.png
kolektor__11868,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11868.png
kolektor__10646,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10646.png
kolektor__10508,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10508.png
kolektor__10481,plastic,kolektor,0.0012141816415735794,data\backgrounds\plastic\kolektor__10481.png
kolektor__11671,plastic,kolektor,0.0017215227566697376,data\backgrounds\plastic\kolektor__11671.png
kolektor__11000,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11000.png
kolektor__12184,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12184.png
kolektor__11023,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11023.png
kolektor__11968,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11968.png
kolektor__11837,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11837.png
kolektor__10205,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10205.png
kolektor__10899,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10899.png
kolektor__11439,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11439.png
kolektor__10740,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10740.png
kolektor__11894,plastic,kolektor,0.0016735001255125093,data\backgrounds\plastic\kolektor__11894.png
kolektor__12112,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12112.png
kolektor__11513,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11513.png
kolektor__11604,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11604.png
kolektor__12192,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12192.png
kolektor__11341,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11341.png
kolektor__12285,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12285.png
kolektor__11056,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11056.png
kolektor__11882,plastic,kolektor,0.0008030639980232271,data\backgrounds\plastic\kolektor__11882.png
kolektor__10038,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10038.png
kolektor__12253,plastic,kolektor,0.010992671552298468,data\backgrounds\plastic\kolektor__12253.png
kolektor__11842,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11842.png
kolektor__11802,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11802.png
kolektor__11631,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11631.png
kolektor__11016,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11016.png
kolektor__10441,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10441.png
kolektor__10735,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10735.png
kolektor__11479,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11479.png
kolektor__11189,plastic,kolektor,0.00343833699409644,data\backgrounds\plastic\kolektor__11189.png
kolektor__12230,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12230.png
kolektor__10910,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10910.png
kolektor__10144,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10144.png
kolektor__10293,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10293.png
kolektor__10946,plastic,kolektor,0.0019397702991452992,data\backgrounds\plastic\kolektor__10946.png
kolektor__10950,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10950.png
kolektor__10339,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10339.png
kolektor__10723,plastic,kolektor,0.0008149571807914592,data\backgrounds\plastic\kolektor__10723.png
kolektor__12213,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12213.png
kolektor__10775,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10775.png
kolektor__11505,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11505.png
kolektor__10462,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10462.png
kolektor__11692,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11692.png
kolektor__10588,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10588.png
kolektor__10986,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10986.png
kolektor__11301,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11301.png
kolektor__10933,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10933.png
kolektor__11288,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11288.png
kolektor__11530,plastic,kolektor,0.0009807126511932004,data\backgrounds\plastic\kolektor__11530.png
kolektor__11684,plastic,kolektor,0.0008235481642845758,data\backgrounds\plastic\kolektor__11684.png
kolektor__10474,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10474.png
kolektor__11248,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11248.png
kolektor__11570,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11570.png
kolektor__10925,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10925.png
kolektor__10716,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10716.png
kolektor__12078,plastic,kolektor,0.0008342942413348708,data\backgrounds\plastic\kolektor__12078.png
kolektor__12167,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12167.png
kolektor__11861,plastic,kolektor,0.0010023742874827935,data\backgrounds\plastic\kolektor__11861.png
kolektor__10285,plastic,kolektor,0.0009065669443027933,data\backgrounds\plastic\kolektor__10285.png
kolektor__11075,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11075.png
kolektor__10965,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10965.png
kolektor__12127,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__12127.png
kolektor__10213,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__10213.png
kolektor__11208,plastic,kolektor,0.0,data\backgrounds\plastic\kolektor__11208.png
severstal__00031f466,steel,severstal,0.014867350260416665,data\backgrounds\steel\severstal__00031f466.png
severstal__000418bfc,steel,severstal,0.00022705078125,data\backgrounds\steel\severstal__000418bfc.png
severstal__000789191,steel,severstal,0.0,data\backgrounds\steel\severstal__000789191.png
severstal__001982b08,steel,severstal,0.001953572591145833,data\backgrounds\steel\severstal__001982b08.png
severstal__001d3d093,steel,severstal,0.006711417616011706,data\backgrounds\steel\severstal__001d3d093.png
severstal__002e73b3c,steel,severstal,0.0,data\backgrounds\steel\severstal__002e73b3c.png
severstal__005b92582,steel,severstal,0.02916725852272727,data\backgrounds\steel\severstal__005b92582.png
severstal__005dbf0e0,steel,severstal,0.0008658854166666666,data\backgrounds\steel\severstal__005dbf0e0.png
severstal__006a4402e,steel,severstal,0.0016682942708333335,data\backgrounds\steel\severstal__006a4402e.png
severstal__00762aa3b,steel,severstal,0.0,data\backgrounds\steel\severstal__00762aa3b.png
severstal__007f28bba,steel,severstal,0.0024541015625,data\backgrounds\steel\severstal__007f28bba.png
severstal__008479d08,steel,severstal,0.0,data\backgrounds\steel\severstal__008479d08.png
severstal__00894274f,steel,severstal,0.005031697591145834,data\backgrounds\steel\severstal__00894274f.png
severstal__008b9acf5,steel,severstal,0.0,data\backgrounds\steel\severstal__008b9acf5.png
severstal__009b12ccc,steel,severstal,0.013385777064732143,data\backgrounds\steel\severstal__009b12ccc.png
severstal__00c24a74c,steel,severstal,0.024679551866319444,data\backgrounds\steel\severstal__00c24a74c.png
severstal__00c6060db,steel,severstal,0.004668647270698052,data\backgrounds\steel\severstal__00c6060db.png
severstal__00d7ae946,steel,severstal,0.0,data\backgrounds\steel\severstal__00d7ae946.png
severstal__00dcb19f3,steel,severstal,0.0040528564453125,data\backgrounds\steel\severstal__00dcb19f3.png
severstal__00ded7837,steel,severstal,0.0,data\backgrounds\steel\severstal__00ded7837.png
severstal__00f95222c,steel,severstal,0.0004802594866071429,data\backgrounds\steel\severstal__00f95222c.png
severstal__00fe04c98,steel,severstal,0.0037986845128676473,data\backgrounds\steel\severstal__00fe04c98.png
severstal__0101e2cf0,steel,severstal,0.003923688616071428,data\backgrounds\steel\severstal__0101e2cf0.png
severstal__012a4581b,steel,severstal,0.012305379231770835,data\backgrounds\steel\severstal__012a4581b.png
severstal__014409fcc,steel,severstal,0.006285725911458333,data\backgrounds\steel\severstal__014409fcc.png
severstal__017d75655,steel,severstal,0.0,data\backgrounds\steel\severstal__017d75655.png
severstal__0198ab92d,steel,severstal,0.0,data\backgrounds\steel\severstal__0198ab92d.png
severstal__01b237ab8,steel,severstal,0.031446509951636906,data\backgrounds\steel\severstal__01b237ab8.png
severstal__01b6c2dc1,steel,severstal,0.015248438047093837,data\backgrounds\steel\severstal__01b6c2dc1.png
severstal__01d590c5f,steel,severstal,0.0,data\backgrounds\steel\severstal__01d590c5f.png
severstal__01d97b205,steel,severstal,0.0004986572265625,data\backgrounds\steel\severstal__01d97b205.png
severstal__01dbcd2ec,steel,severstal,0.0,data\backgrounds\steel\severstal__01dbcd2ec.png
severstal__01e501f99,steel,severstal,0.0,data\backgrounds\steel\severstal__01e501f99.png
severstal__023353d24,steel,severstal,0.0,data\backgrounds\steel\severstal__023353d24.png
severstal__02449f836,steel,severstal,0.0,data\backgrounds\steel\severstal__02449f836.png
severstal__026105525,steel,severstal,0.0,data\backgrounds\steel\severstal__026105525.png
severstal__02709b038,steel,severstal,0.00095703125,data\backgrounds\steel\severstal__02709b038.png
severstal__02761e0d1,steel,severstal,0.0,data\backgrounds\steel\severstal__02761e0d1.png
severstal__027b280f4,steel,severstal,0.0,data\backgrounds\steel\severstal__027b280f4.png
severstal__0285f63ad,steel,severstal,0.002972005208333333,data\backgrounds\steel\severstal__0285f63ad.png
severstal__02a78fb18,steel,severstal,0.0020218331473214283,data\backgrounds\steel\severstal__02a78fb18.png
severstal__02aa62471,steel,severstal,0.003677884615384616,data\backgrounds\steel\severstal__02aa62471.png
severstal__02b2cb5c3,steel,severstal,0.0,data\backgrounds\steel\severstal__02b2cb5c3.png
severstal__02b6b9f29,steel,severstal,0.0,data\backgrounds\steel\severstal__02b6b9f29.png
severstal__02c7f44d9,steel,severstal,0.032203125000000006,data\backgrounds\steel\severstal__02c7f44d9.png
severstal__02d006f47,steel,severstal,0.0,data\backgrounds\steel\severstal__02d006f47.png
severstal__02d3ca489,steel,severstal,0.0045786132812499995,data\backgrounds\steel\severstal__02d3ca489.png
severstal__02ea1d0e8,steel,severstal,0.0,data\backgrounds\steel\severstal__02ea1d0e8.png
severstal__030336aa4,steel,severstal,0.0002618408203125,data\backgrounds\steel\severstal__030336aa4.png
severstal__03098160c,steel,severstal,0.0,data\backgrounds\steel\severstal__03098160c.png
severstal__031179c6e,steel,severstal,0.0008430989583333333,data\backgrounds\steel\severstal__031179c6e.png
severstal__031614d60,steel,severstal,0.0,data\backgrounds\steel\severstal__031614d60.png
severstal__031fc45b5,steel,severstal,0.00037027994791666665,data\backgrounds\steel\severstal__031fc45b5.png
severstal__03216ed91,steel,severstal,0.0006591796875,data\backgrounds\steel\severstal__03216ed91.png
severstal__03395a3da,steel,severstal,0.0,data\backgrounds\steel\severstal__03395a3da.png
severstal__034a72783,steel,severstal,0.0,data\backgrounds\steel\severstal__034a72783.png
severstal__034b387c3,steel,severstal,0.0,data\backgrounds\steel\severstal__034b387c3.png
severstal__034e64ff3,steel,severstal,0.0005865478515625,data\backgrounds\steel\severstal__034e64ff3.png
severstal__0358eaf5b,steel,severstal,0.00422119140625,data\backgrounds\steel\severstal__0358eaf5b.png
severstal__036505ca3,steel,severstal,0.0,data\backgrounds\steel\severstal__036505ca3.png
severstal__037887e11,steel,severstal,0.0,data\backgrounds\steel\severstal__037887e11.png
severstal__038c59253,steel,severstal,0.0,data\backgrounds\steel\severstal__038c59253.png
severstal__0399d7c46,steel,severstal,0.0008797200520833334,data\backgrounds\steel\severstal__0399d7c46.png
severstal__03b3b06e1,steel,severstal,0.01621107700892857,data\backgrounds\steel\severstal__03b3b06e1.png
severstal__03ba7286b,steel,severstal,0.0,data\backgrounds\steel\severstal__03ba7286b.png
severstal__03c558103,steel,severstal,0.0036328125,data\backgrounds\steel\severstal__03c558103.png
severstal__03e2515a7,steel,severstal,0.006444824218750001,data\backgrounds\steel\severstal__03e2515a7.png
severstal__0401d67aa,steel,severstal,0.002818080357142857,data\backgrounds\steel\severstal__0401d67aa.png
severstal__040fcc2f1,steel,severstal,0.0,data\backgrounds\steel\severstal__040fcc2f1.png
severstal__04238d7e3,steel,severstal,0.01950743078807044,data\backgrounds\steel\severstal__04238d7e3.png
severstal__04505c6df,steel,severstal,0.005174734933035714,data\backgrounds\steel\severstal__04505c6df.png
severstal__0473a80ee,steel,severstal,0.00323486328125,data\backgrounds\steel\severstal__0473a80ee.png
severstal__047681252,steel,severstal,0.0018730468750000001,data\backgrounds\steel\severstal__047681252.png
severstal__04802a6c2,steel,severstal,0.006785423642113094,data\backgrounds\steel\severstal__04802a6c2.png
severstal__0482ee1d6,steel,severstal,0.0,data\backgrounds\steel\severstal__0482ee1d6.png
severstal__0483ecae0,steel,severstal,0.00030468750000000005,data\backgrounds\steel\severstal__0483ecae0.png
severstal__0489a64d7,steel,severstal,0.04026201520647321,data\backgrounds\steel\severstal__0489a64d7.png
severstal__048e8f015,steel,severstal,0.005004196166992187,data\backgrounds\steel\severstal__048e8f015.png
severstal__04933e7f0,steel,severstal,0.00040283203125,data\backgrounds\steel\severstal__04933e7f0.png
severstal__04985b2a8,steel,severstal,0.0,data\backgrounds\steel\severstal__04985b2a8.png
severstal__04a5d5763,steel,severstal,0.0055211181640625,data\backgrounds\steel\severstal__04a5d5763.png
severstal__04b0f819d,steel,severstal,0.028377400716145834,data\backgrounds\steel\severstal__04b0f819d.png
severstal__04d527562,steel,severstal,0.012919704861111112,data\backgrounds\steel\severstal__04d527562.png
severstal__04e15fdc1,steel,severstal,0.009556477864583333,data\backgrounds\steel\severstal__04e15fdc1.png
severstal__050edacec,steel,severstal,0.010579970851089016,data\backgrounds\steel\severstal__050edacec.png
severstal__05172e316,steel,severstal,0.002838134765625,data\backgrounds\steel\severstal__05172e316.png
severstal__0519989b3,steel,severstal,0.00196044921875,data\backgrounds\steel\severstal__0519989b3.png
severstal__051f58cb4,steel,severstal,0.00119476318359375,data\backgrounds\steel\severstal__051f58cb4.png
severstal__053bf4b5f,steel,severstal,0.036257649739583335,data\backgrounds\steel\severstal__053bf4b5f.png
severstal__05431e2d2,steel,severstal,0.0,data\backgrounds\steel\severstal__05431e2d2.png
severstal__054d1650d,steel,severstal,0.004687255859375,data\backgrounds\steel\severstal__054d1650d.png
severstal__05a08c565,steel,severstal,0.000748291015625,data\backgrounds\steel\severstal__05a08c565.png
severstal__05a2c2eb0,steel,severstal,0.0,data\backgrounds\steel\severstal__05a2c2eb0.png
severstal__05b847b1f,steel,severstal,0.0005179850260416666,data\backgrounds\steel\severstal__05b847b1f.png
severstal__05b8ed770,steel,severstal,0.0003173828125,data\backgrounds\steel\severstal__05b8ed770.png
severstal__05bb18957,steel,severstal,0.0,data\backgrounds\steel\severstal__05bb18957.png
severstal__05bc27672,steel,severstal,0.0007990373883928572,data\backgrounds\steel\severstal__05bc27672.png
severstal__05c05ea43,steel,severstal,0.0028428431919642855,data\backgrounds\steel\severstal__05c05ea43.png
severstal__05d67a7ef,steel,severstal,0.00628630138578869,data\backgrounds\steel\severstal__05d67a7ef.png
severstal__05fc29f57,steel,severstal,0.025452758789062502,data\backgrounds\steel\severstal__05fc29f57.png
